sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.wind,HOME.dataRecorderFileIndex,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.message,APP.tip,APP.warning
6/20/2023,8:52:17.12 AM,0m 56.6s,56.6,43.0669282909056,-77.6232674634498,39,39,34.7,573,268.5,3.668854,7.109106,2.23694,5.368656,2.908022,4.47388,,,-4.2,-4.9,138.8,138.8,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-21.6,0,169.9,169.9,False,False,False,False,False,True,,True,Normal,100,100,815,1177,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.415,1195,2265,7.415,False,3.71,3.705,0.008,False,False,5.004,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,142.1,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:17.32 AM,0m 56.8s,56.8,43.0669301027552,-77.6232640379641,39,39,34.7,573,269.6,3.72301,7.109106,2.013246,5.368656,3.131716,4.47388,,,-3.7,-5.2,139.6,139.6,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-21.6,0,170.6,170.6,False,False,False,False,False,True,,True,Normal,100,100,818,1179,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.415,1195,2265,7.415,False,3.71,3.705,0.008,False,False,5.004,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,142.2,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:17.53 AM,0m 57.0s,57,43.0669318316779,-77.623260545685,39,39,34.7,573,270.7,3.72301,7.109106,2.013246,5.368656,3.131716,4.47388,,,-3.7,-4.9,140.3,140.3,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-21.7,0,171.3,171.3,False,False,False,False,False,True,,True,Normal,100,100,828,1180,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.415,1195,2265,7.415,False,3.71,3.705,0.008,False,False,5.004,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,142.2,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:17.73 AM,0m 57.2s,57.2,43.0669334784962,-77.6232570150137,39,39,34.7,573,271.8,3.606957,7.109106,1.789552,5.368656,3.131716,4.47388,,,-3.8,-4.6,141.1,141.1,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-21.7,0,172.1,172.1,False,False,False,False,False,True,,True,Normal,100,100,827,1183,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.415,1195,2265,7.415,False,3.71,3.705,0.008,False,False,5.004,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,142.2,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:17.93 AM,0m 57.4s,57.4,43.0669350311478,-77.623253430659,39,39,34.7,573,272.9,3.606957,7.109106,1.789552,5.368656,3.131716,4.47388,,,-4,-4.6,141.8,141.8,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-21.8,0,172.8,172.8,False,False,False,False,False,True,,True,Normal,100,100,828,1193,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.411,1194,2265,7.411,False,3.708,3.703,0.008,False,False,5.064,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,142.2,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:18.13 AM,0m 57.6s,57.6,43.066936469895,-77.623249826135,39,39,34.7,573,274,3.501364,7.109106,1.565858,5.368656,3.131716,4.47388,,,-4.5,-4.5,142.6,142.6,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-21.8,0,173.5,173.5,False,False,False,False,False,True,,True,Normal,100,100,828,1194,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.411,1194,2265,7.411,False,3.708,3.703,0.008,False,False,5.064,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,142.1,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:18.33 AM,0m 57.8s,57.8,43.0669377859995,-77.6232461645504,39,39,34.7,573,275.1,3.407205,7.109106,1.342164,5.368656,3.131716,4.47388,,,-4.1,-4.6,143.2,143.2,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-21.9,0,174.2,174.2,False,False,False,False,False,True,,True,Normal,100,100,828,1193,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.411,1194,2265,7.411,False,3.708,3.703,0.008,False,False,5.064,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,142,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:18.53 AM,0m 58.0s,58,43.0669389230573,-77.6232424948981,39,39,34.7,573,276.2,3.32545,7.109106,1.11847,5.368656,3.131716,4.47388,,,-3.7,-4.9,144,144,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22,0,174.9,174.9,False,False,False,False,False,True,,True,Normal,100,100,828,1194,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.411,1194,2265,7.411,False,3.708,3.703,0.008,False,False,5.064,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,141.9,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:18.74 AM,0m 58.2s,58.2,43.0669399350737,-77.6232388382855,39,39,34.7,573,277.2,3.536912,7.109106,1.11847,5.368656,3.35541,4.47388,,,-3.9,-5.7,144.6,144.6,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22,0,175.5,175.5,False,False,False,False,False,True,,True,Normal,100,100,828,1193,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.411,1194,2265,7.411,False,3.708,3.703,0.008,False,False,5.064,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,141.7,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:18.84 AM,0m 58.4s,58.4,43.0669408324316,-77.623235111127,39,39,34.7,573,278.3,3.472664,7.109106,0.894776,5.368656,3.35541,4.47388,,,-4,-5.1,145.4,145.4,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22.1,0,176.2,176.2,False,False,False,False,False,True,,True,Normal,100,100,827,1193,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.41,1192,2265,7.41,False,3.708,3.702,0.008,False,False,5.061,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,141.5,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:19.14 AM,0m 58.6s,58.6,43.0669416095456,-77.6232312997966,39,39,34.7,573,279.3,3.472664,7.109106,0.894776,5.368656,3.35541,4.47388,,,-3.5,-5,146,146,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22.2,0,176.9,176.9,False,False,False,False,False,True,,True,Normal,100,100,828,1194,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.41,1192,2265,7.41,False,3.708,3.702,0.008,False,False,5.061,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,141.2,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:19.34 AM,0m 58.8s,58.8,43.0669422837892,-77.6232274462747,39,39,34.7,573,280.4,3.42186,7.109106,0.671082,5.368656,3.35541,4.47388,,,-3.7,-5,146.6,146.6,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22.3,0,177.6,177.6,False,False,False,False,False,True,,True,Normal,100,100,828,1194,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.41,1192,2265,7.41,False,3.708,3.702,0.008,False,False,5.061,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,140.9,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:19.44 AM,0m 59.0s,59,43.0669428926164,-77.6232235245287,39,39,34.7,573,281.4,3.42186,7.109106,0.671082,5.368656,3.35541,4.47388,,,-3.3,-5.1,147.2,147.2,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22.4,0,178.2,178.2,False,False,False,False,False,True,,True,Normal,100,100,828,1193,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.41,1192,2265,7.41,False,3.708,3.702,0.008,False,False,5.061,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,140.6,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:19.75 AM,0m 59.2s,59.2,43.066943434314,-77.6232195744284,39,39,34.7,573,282.5,3.606957,7.109106,0.447388,5.368656,3.579104,4.47388,,,-2.8,-4.5,147.9,147.9,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22.5,0,178.9,178.9,False,False,False,False,False,True,,True,Normal,100,100,830,1194,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.41,1192,2265,7.41,False,3.708,3.702,0.008,False,False,5.061,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,140.3,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:19.95 AM,0m 59.4s,59.4,43.0669439494544,-77.6232156363593,39,39,34.7,573,283.6,3.385104,7.109106,0.447388,5.368656,3.35541,4.47388,,,-3.2,-4.6,148.7,148.7,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22.6,0,179.6,179.6,False,False,False,False,False,True,,True,Normal,100,100,834,1193,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.409,1191,2265,7.409,False,3.707,3.702,0.008,False,False,5.149,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,140,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:20.05 AM,0m 59.6s,59.6,43.0669443854374,-77.6232117149886,39,39,34.7,573,284.6,3.385104,7.109106,0.447388,5.368656,3.35541,4.47388,,,-4,-4.7,149.4,149.4,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22.8,0,-179.7,180.3,False,False,False,False,False,True,,True,Normal,100,100,834,1193,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.409,1191,2265,7.409,False,3.707,3.702,0.008,False,False,5.149,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,139.6,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
6/20/2023,8:52:20.25 AM,0m 59.8s,59.8,43.066944726123,-77.6232077866524,39,39,34.7,573,285.7,3.362858,7.109106,0.223694,5.368656,3.35541,4.47388,,,-2.9,-5,149.9,149.9,ActiveTrack,Other,,25,5,True,,Mini 3 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-22.9,0,-179,181,False,False,False,False,False,True,,True,Normal,100,100,835,1194,1024,1684,N,False,False,False,False,False,0,False,False,False,False,53,7.409,1191,2265,7.409,False,3.707,3.702,0.008,False,False,5.149,102.2,100.4,102.2,,,,,,,,,Idle,,,True,,False,8,Go Home,True,True,True,False,False,False,False,False,False,False,False,False,43.0666047727683,-77.6229698903817,139.2,313.7,1640.4,True,1,1,False,False,False,False,,True,False,False,,328,,16.4,Calm,41,, 1.8.0,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,180.6,0.7,59,13.23575,6.487126,0,8942,DJI Mini 3 Pro,1581F4XF3229R006,53HFK5R0M30ACD,5HAZK6H0018AUR,52XPK6ACA001NV,DJI Fly,, 1.8.0,61EABE4C-BCDC-32F4-D0CC-A1B5A0612123,1581F4XF3229R006W0A6,,,,,,,,,,
